BusinessDate,Strike,OptionType,ExpiryDate,InsertionSequence,GlobalSequence,RecordDateTime,LowerCircuitLimit,UpperCircuitLimit
2025-10-10,49400.00,CE,2025-11-25 00:00:00.0000000,3,3,2025-10-10 09:40:15.0542607,5684.65,9446.20
2025-10-10,49400.00,CE,2025-10-28 00:00:00.0000000,3,3,2025-10-10 09:40:15.0687521,5415.10,9226.60
2025-10-10,49400.00,CE,2025-10-28 00:00:00.0000000,4,4,2025-10-10 09:45:23.6182412,5415.10,9226.60
2025-10-10,49400.00,CE,2025-11-25 00:00:00.0000000,4,4,2025-10-10 09:45:23.5991818,5684.65,9446.20
2025-10-10,49400.00,CE,2025-11-25 00:00:00.0000000,5,5,2025-10-10 10:27:59.7476479,5684.65,9446.20
2025-10-10,49400.00,CE,2025-10-28 00:00:00.0000000,5,5,2025-10-10 10:27:59.7601494,5415.10,9226.60
2025-10-10,49400.00,CE,2025-10-28 00:00:00.0000000,6,6,2025-10-10 10:36:24.0678605,5415.10,9226.60
2025-10-10,49400.00,CE,2025-11-25 00:00:00.0000000,6,6,2025-10-10 10:36:24.0532853,5684.65,9446.20
2025-10-10,49400.00,CE,2025-11-25 00:00:00.0000000,7,7,2025-10-10 10:48:19.9534115,5684.65,9446.20
2025-10-10,49400.00,CE,2025-10-28 00:00:00.0000000,7,7,2025-10-10 10:48:19.9626476,5415.10,9226.60
2025-10-10,49400.00,CE,2025-10-28 00:00:00.0000000,8,8,2025-10-10 11:02:33.6547592,5415.10,9226.60
2025-10-10,49400.00,CE,2025-11-25 00:00:00.0000000,8,8,2025-10-10 11:02:33.6456695,5684.65,9446.20
2025-10-10,49400.00,CE,2025-11-25 00:00:00.0000000,9,0,2025-10-10 21:17:19.3610776,6052.40,9109.10
2025-10-10,49400.00,CE,2025-10-28 00:00:00.0000000,9,0,2025-10-10 21:17:19.3610776,5797.90,8878.60
2025-10-10,49400.00,CE,2025-10-28 00:00:00.0000000,10,0,2025-10-11 06:57:09.6088599,5797.90,8878.60
2025-10-10,49400.00,CE,2025-11-25 00:00:00.0000000,10,0,2025-10-11 06:57:09.6088599,6052.40,9109.10
2025-10-10,49400.00,CE,2025-11-25 00:00:00.0000000,11,0,2025-10-11 07:02:50.0762109,6052.40,9109.10
2025-10-10,49400.00,CE,2025-10-28 00:00:00.0000000,11,0,2025-10-11 07:02:50.0762109,5797.90,8878.60
2025-10-10,49400.00,CE,2025-10-28 00:00:00.0000000,12,0,2025-10-11 07:07:46.2850277,5797.90,8878.60
2025-10-10,49400.00,CE,2025-11-25 00:00:00.0000000,12,0,2025-10-11 07:07:46.2850277,6052.40,9109.10
2025-10-10,49400.00,PE,2025-11-25 00:00:00.0000000,1,0,2025-10-10 21:17:19.3610776,.05,29.05
2025-10-10,49400.00,PE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 21:17:19.3610776,.05,32.90
2025-10-10,49400.00,PE,2025-10-28 00:00:00.0000000,2,0,2025-10-11 06:57:09.6088599,.05,32.90
2025-10-10,49400.00,PE,2025-11-25 00:00:00.0000000,2,0,2025-10-11 06:57:09.6088599,.05,29.05
2025-10-10,49400.00,PE,2025-11-25 00:00:00.0000000,3,0,2025-10-11 07:02:50.0762109,.05,29.05
2025-10-10,49400.00,PE,2025-10-28 00:00:00.0000000,3,0,2025-10-11 07:02:50.0762109,.05,32.90
2025-10-10,49400.00,PE,2025-10-28 00:00:00.0000000,4,0,2025-10-11 07:07:46.2850277,.05,32.90
2025-10-10,49400.00,PE,2025-11-25 00:00:00.0000000,4,0,2025-10-11 07:07:46.2850277,.05,29.05
2025-10-10,49500.00,CE,2025-11-25 00:00:00.0000000,1,1,2025-10-10 09:30:44.9195172,5588.70,9346.40
2025-10-10,49500.00,CE,2025-10-28 00:00:00.0000000,1,1,2025-10-10 09:30:44.9300663,5315.60,9126.65
2025-10-10,49500.00,CE,2025-12-30 00:00:00.0000000,1,1,2025-10-10 09:30:44.9398003,5974.20,9639.10
2025-10-10,49500.00,CE,2026-06-30 00:00:00.0000000,1,0,2025-10-10 21:17:19.3610776,6656.35,12618.45
2025-10-10,49500.00,CE,2026-03-31 00:00:00.0000000,1,0,2025-10-10 21:17:19.3610776,6083.45,11388.85
2025-10-10,49500.00,CE,2026-09-29 00:00:00.0000000,1,0,2025-10-10 21:17:19.3610776,7234.90,13762.80
2025-10-10,49500.00,CE,2026-09-29 00:00:00.0000000,2,0,2025-10-11 06:57:09.6088599,7234.90,13762.80
2025-10-10,49500.00,CE,2026-03-31 00:00:00.0000000,2,0,2025-10-11 06:57:09.6088599,6083.45,11388.85
2025-10-10,49500.00,CE,2026-06-30 00:00:00.0000000,2,0,2025-10-11 06:57:09.6088599,6656.35,12618.45
2025-10-10,49500.00,CE,2025-12-30 00:00:00.0000000,2,2,2025-10-10 09:35:13.8094497,5974.20,9639.10
2025-10-10,49500.00,CE,2025-10-28 00:00:00.0000000,2,2,2025-10-10 09:35:13.7938906,5315.60,9126.65
2025-10-10,49500.00,CE,2025-11-25 00:00:00.0000000,2,2,2025-10-10 09:35:13.7810043,5588.70,9346.40
2025-10-10,49500.00,CE,2025-11-25 00:00:00.0000000,3,3,2025-10-10 09:40:15.0542890,5588.70,9346.40
2025-10-10,49500.00,CE,2025-10-28 00:00:00.0000000,3,3,2025-10-10 09:40:15.0687752,5315.60,9126.65
2025-10-10,49500.00,CE,2025-12-30 00:00:00.0000000,3,3,2025-10-10 09:40:15.0836216,5974.20,9639.10
2025-10-10,49500.00,CE,2026-06-30 00:00:00.0000000,3,0,2025-10-11 07:02:50.0762109,6656.35,12618.45
2025-10-10,49500.00,CE,2026-03-31 00:00:00.0000000,3,0,2025-10-11 07:02:50.0762109,6083.45,11388.85
2025-10-10,49500.00,CE,2026-09-29 00:00:00.0000000,3,0,2025-10-11 07:02:50.0762109,7234.90,13762.80
2025-10-10,49500.00,CE,2026-09-29 00:00:00.0000000,4,0,2025-10-11 07:07:46.2850277,7234.90,13762.80
2025-10-10,49500.00,CE,2026-03-31 00:00:00.0000000,4,0,2025-10-11 07:07:46.2850277,6083.45,11388.85
2025-10-10,49500.00,CE,2026-06-30 00:00:00.0000000,4,0,2025-10-11 07:07:46.2850277,6656.35,12618.45
2025-10-10,49500.00,CE,2025-12-30 00:00:00.0000000,4,4,2025-10-10 09:45:23.6301913,5974.20,9639.10
2025-10-10,49500.00,CE,2025-10-28 00:00:00.0000000,4,4,2025-10-10 09:45:23.6183025,5315.60,9126.65
2025-10-10,49500.00,CE,2025-11-25 00:00:00.0000000,4,4,2025-10-10 09:45:23.5992269,5588.70,9346.40
2025-10-10,49500.00,CE,2025-11-25 00:00:00.0000000,5,5,2025-10-10 10:27:59.7476699,5588.70,9346.40
2025-10-10,49500.00,CE,2025-10-28 00:00:00.0000000,5,5,2025-10-10 10:27:59.7601736,5315.60,9126.65
2025-10-10,49500.00,CE,2025-12-30 00:00:00.0000000,5,5,2025-10-10 10:27:59.7708721,5974.20,9639.10
2025-10-10,49500.00,CE,2025-12-30 00:00:00.0000000,6,6,2025-10-10 10:36:24.0830334,5974.20,9639.10
2025-10-10,49500.00,CE,2025-10-28 00:00:00.0000000,6,6,2025-10-10 10:36:24.0678936,5315.60,9126.65
2025-10-10,49500.00,CE,2025-11-25 00:00:00.0000000,6,6,2025-10-10 10:36:24.0533011,5588.70,9346.40
2025-10-10,49500.00,CE,2025-11-25 00:00:00.0000000,7,7,2025-10-10 10:48:19.9534223,5588.70,9346.40
2025-10-10,49500.00,CE,2025-10-28 00:00:00.0000000,7,7,2025-10-10 10:48:19.9626968,5315.60,9126.65
2025-10-10,49500.00,CE,2025-12-30 00:00:00.0000000,7,7,2025-10-10 10:48:19.9777136,5974.20,9639.10
2025-10-10,49500.00,CE,2025-12-30 00:00:00.0000000,8,8,2025-10-10 11:02:33.6665093,5974.20,9639.10
2025-10-10,49500.00,CE,2025-10-28 00:00:00.0000000,8,8,2025-10-10 11:02:33.6548048,5315.60,9126.65
2025-10-10,49500.00,CE,2025-11-25 00:00:00.0000000,8,8,2025-10-10 11:02:33.6456876,5588.70,9346.40
2025-10-10,49500.00,CE,2025-11-25 00:00:00.0000000,9,0,2025-10-10 21:17:19.3610776,5955.15,9009.75
2025-10-10,49500.00,CE,2025-10-28 00:00:00.0000000,9,0,2025-10-10 21:17:19.3610776,5698.20,8778.90
2025-10-10,49500.00,CE,2025-12-30 00:00:00.0000000,9,0,2025-10-10 21:17:19.3610776,6322.50,9308.70
2025-10-10,49500.00,CE,2025-12-30 00:00:00.0000000,10,0,2025-10-11 06:57:09.6088599,6322.50,9308.70
2025-10-10,49500.00,CE,2025-10-28 00:00:00.0000000,10,0,2025-10-11 06:57:09.6088599,5698.20,8778.90
2025-10-10,49500.00,CE,2025-11-25 00:00:00.0000000,10,0,2025-10-11 06:57:09.6088599,5955.15,9009.75
2025-10-10,49500.00,CE,2025-11-25 00:00:00.0000000,11,0,2025-10-11 07:02:50.0762109,5955.15,9009.75
2025-10-10,49500.00,CE,2025-10-28 00:00:00.0000000,11,0,2025-10-11 07:02:50.0762109,5698.20,8778.90
2025-10-10,49500.00,CE,2025-12-30 00:00:00.0000000,11,0,2025-10-11 07:02:50.0762109,6322.50,9308.70
2025-10-10,49500.00,CE,2025-12-30 00:00:00.0000000,12,0,2025-10-11 07:07:46.2850277,6322.50,9308.70
2025-10-10,49500.00,CE,2025-10-28 00:00:00.0000000,12,0,2025-10-11 07:07:46.2850277,5698.20,8778.90
2025-10-10,49500.00,CE,2025-11-25 00:00:00.0000000,12,0,2025-10-11 07:07:46.2850277,5955.15,9009.75
2025-10-10,49500.00,PE,2025-11-25 00:00:00.0000000,1,1,2025-10-10 09:30:44.9195306,.05,43.85
2025-10-10,49500.00,PE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 21:17:19.3610776,.05,32.60
2025-10-10,49500.00,PE,2025-12-30 00:00:00.0000000,1,1,2025-10-10 09:30:44.9398375,.05,138.45
2025-10-10,49500.00,PE,2026-06-30 00:00:00.0000000,1,0,2025-10-10 21:17:19.3610776,.05,1495.85
2025-10-10,49500.00,PE,2026-03-31 00:00:00.0000000,1,0,2025-10-10 21:17:19.3610776,.05,967.55
2025-10-10,49500.00,PE,2026-09-29 00:00:00.0000000,1,0,2025-10-10 21:17:19.3610776,.05,1910.55
2025-10-10,49500.00,PE,2026-09-29 00:00:00.0000000,2,0,2025-10-11 06:57:09.6088599,.05,1910.55
2025-10-10,49500.00,PE,2026-03-31 00:00:00.0000000,2,0,2025-10-11 06:57:09.6088599,.05,967.55
2025-10-10,49500.00,PE,2026-06-30 00:00:00.0000000,2,0,2025-10-11 06:57:09.6088599,.05,1495.85
2025-10-10,49500.00,PE,2025-12-30 00:00:00.0000000,2,2,2025-10-10 09:35:13.8094861,.05,138.45
2025-10-10,49500.00,PE,2025-10-28 00:00:00.0000000,2,0,2025-10-11 06:57:09.6088599,.05,32.60
2025-10-10,49500.00,PE,2025-11-25 00:00:00.0000000,2,2,2025-10-10 09:35:13.7810263,.05,43.85
2025-10-10,49500.00,PE,2025-11-25 00:00:00.0000000,3,3,2025-10-10 09:40:15.0543027,.05,43.85
2025-10-10,49500.00,PE,2025-10-28 00:00:00.0000000,3,0,2025-10-11 07:02:50.0762109,.05,32.60
2025-10-10,49500.00,PE,2025-12-30 00:00:00.0000000,3,3,2025-10-10 09:40:15.0836538,.05,138.45
2025-10-10,49500.00,PE,2026-06-30 00:00:00.0000000,3,0,2025-10-11 07:02:50.0762109,.05,1495.85
2025-10-10,49500.00,PE,2026-03-31 00:00:00.0000000,3,0,2025-10-11 07:02:50.0762109,.05,967.55
2025-10-10,49500.00,PE,2026-09-29 00:00:00.0000000,3,0,2025-10-11 07:02:50.0762109,.05,1910.55
2025-10-10,49500.00,PE,2026-09-29 00:00:00.0000000,4,0,2025-10-11 07:07:46.2850277,.05,1910.55
2025-10-10,49500.00,PE,2026-03-31 00:00:00.0000000,4,0,2025-10-11 07:07:46.2850277,.05,967.55
2025-10-10,49500.00,PE,2026-06-30 00:00:00.0000000,4,0,2025-10-11 07:07:46.2850277,.05,1495.85
2025-10-10,49500.00,PE,2025-12-30 00:00:00.0000000,4,4,2025-10-10 09:45:23.6302011,.05,138.45
2025-10-10,49500.00,PE,2025-10-28 00:00:00.0000000,4,0,2025-10-11 07:07:46.2850277,.05,32.60
2025-10-10,49500.00,PE,2025-11-25 00:00:00.0000000,4,4,2025-10-10 09:45:23.5992548,.05,43.85
2025-10-10,49500.00,PE,2025-11-25 00:00:00.0000000,5,5,2025-10-10 10:27:59.7476800,.05,43.85
2025-10-10,49500.00,PE,2025-12-30 00:00:00.0000000,5,5,2025-10-10 10:27:59.7708818,.05,138.45
2025-10-10,49500.00,PE,2025-12-30 00:00:00.0000000,6,6,2025-10-10 10:36:24.0830541,.05,138.45
2025-10-10,49500.00,PE,2025-11-25 00:00:00.0000000,6,6,2025-10-10 10:36:24.0533094,.05,43.85
2025-10-10,49500.00,PE,2025-11-25 00:00:00.0000000,7,7,2025-10-10 10:48:19.9534272,.05,43.85
2025-10-10,49500.00,PE,2025-12-30 00:00:00.0000000,7,7,2025-10-10 10:48:19.9777771,.05,138.45
2025-10-10,49500.00,PE,2025-12-30 00:00:00.0000000,8,8,2025-10-10 11:02:33.6665337,.05,138.45
2025-10-10,49500.00,PE,2025-11-25 00:00:00.0000000,8,8,2025-10-10 11:02:33.6456965,.05,43.85
2025-10-10,49500.00,PE,2025-11-25 00:00:00.0000000,9,0,2025-10-10 21:17:19.3610776,8.75,48.75
2025-10-10,49500.00,PE,2025-12-30 00:00:00.0000000,9,0,2025-10-10 21:17:19.3610776,.05,88.55
2025-10-10,49500.00,PE,2025-12-30 00:00:00.0000000,10,0,2025-10-11 06:57:09.6088599,.05,88.55
2025-10-10,49500.00,PE,2025-11-25 00:00:00.0000000,10,0,2025-10-11 06:57:09.6088599,8.75,48.75
2025-10-10,49500.00,PE,2025-11-25 00:00:00.0000000,11,0,2025-10-11 07:02:50.0762109,8.75,48.75
2025-10-10,49500.00,PE,2025-12-30 00:00:00.0000000,11,0,2025-10-11 07:02:50.0762109,.05,88.55
2025-10-10,49500.00,PE,2025-12-30 00:00:00.0000000,12,0,2025-10-11 07:07:46.2850277,.05,88.55
2025-10-10,49500.00,PE,2025-11-25 00:00:00.0000000,12,0,2025-10-11 07:07:46.2850277,8.75,48.75
2025-10-10,49600.00,CE,2025-11-25 00:00:00.0000000,1,1,2025-10-10 09:30:44.9195500,5493.00,9246.55
2025-10-10,49600.00,CE,2025-10-28 00:00:00.0000000,1,1,2025-10-10 09:30:44.9300801,5216.15,9026.75
2025-10-10,49600.00,CE,2025-12-30 00:00:00.0000000,1,1,2025-10-10 09:30:44.9239158,5883.60,9540.90
2025-10-10,49600.00,CE,2025-12-30 00:00:00.0000000,2,2,2025-10-10 09:35:13.7867626,5883.60,9540.90
2025-10-10,49600.00,CE,2025-10-28 00:00:00.0000000,2,2,2025-10-10 09:35:13.7939101,5216.15,9026.75
2025-10-10,49600.00,CE,2025-11-25 00:00:00.0000000,2,2,2025-10-10 09:35:13.7810491,5493.00,9246.55
2025-10-10,49600.00,CE,2025-11-25 00:00:00.0000000,3,3,2025-10-10 09:40:15.0543197,5493.00,9246.55
2025-10-10,49600.00,CE,2025-10-28 00:00:00.0000000,3,3,2025-10-10 09:40:15.0687964,5216.15,9026.75
2025-10-10,49600.00,CE,2025-12-30 00:00:00.0000000,3,3,2025-10-10 09:40:15.0592536,5883.60,9540.90
2025-10-10,49600.00,CE,2025-12-30 00:00:00.0000000,4,4,2025-10-10 09:45:23.6051441,5883.60,9540.90
2025-10-10,49600.00,CE,2025-10-28 00:00:00.0000000,4,4,2025-10-10 09:45:23.6183648,5216.15,9026.75
2025-10-10,49600.00,CE,2025-11-25 00:00:00.0000000,4,4,2025-10-10 09:45:23.5992793,5493.00,9246.55
2025-10-10,49600.00,CE,2025-11-25 00:00:00.0000000,5,5,2025-10-10 10:27:59.7476919,5493.00,9246.55
2025-10-10,49600.00,CE,2025-10-28 00:00:00.0000000,5,5,2025-10-10 10:27:59.7601968,5216.15,9026.75
2025-10-10,49600.00,CE,2025-12-30 00:00:00.0000000,5,5,2025-10-10 10:27:59.7527618,5883.60,9540.90
2025-10-10,49600.00,CE,2025-12-30 00:00:00.0000000,6,6,2025-10-10 10:36:24.0597215,5883.60,9540.90
2025-10-10,49600.00,CE,2025-10-28 00:00:00.0000000,6,6,2025-10-10 10:36:24.0679266,5216.15,9026.75
2025-10-10,49600.00,CE,2025-11-25 00:00:00.0000000,6,6,2025-10-10 10:36:24.0533177,5493.00,9246.55
2025-10-10,49600.00,CE,2025-11-25 00:00:00.0000000,7,7,2025-10-10 10:48:19.9534322,5493.00,9246.55
2025-10-10,49600.00,CE,2025-10-28 00:00:00.0000000,7,7,2025-10-10 10:48:19.9627455,5216.15,9026.75
2025-10-10,49600.00,CE,2025-12-30 00:00:00.0000000,7,7,2025-10-10 10:48:19.9569831,5883.60,9540.90
2025-10-10,49600.00,CE,2025-12-30 00:00:00.0000000,8,8,2025-10-10 11:02:33.6486704,5883.60,9540.90
2025-10-10,49600.00,CE,2025-10-28 00:00:00.0000000,8,8,2025-10-10 11:02:33.6548328,5216.15,9026.75
2025-10-10,49600.00,CE,2025-11-25 00:00:00.0000000,8,8,2025-10-10 11:02:33.6457055,5493.00,9246.55
2025-10-10,49600.00,CE,2025-11-25 00:00:00.0000000,9,0,2025-10-10 21:17:19.3610776,5858.15,8910.25
2025-10-10,49600.00,CE,2025-10-28 00:00:00.0000000,9,0,2025-10-10 21:17:19.3610776,5598.45,8679.15
2025-10-10,49600.00,CE,2025-12-30 00:00:00.0000000,9,0,2025-10-10 21:17:19.3610776,6230.40,9211.00
2025-10-10,49600.00,CE,2025-12-30 00:00:00.0000000,10,0,2025-10-11 06:57:09.6088599,6230.40,9211.00
2025-10-10,49600.00,CE,2025-10-28 00:00:00.0000000,10,0,2025-10-11 06:57:09.6088599,5598.45,8679.15
2025-10-10,49600.00,CE,2025-11-25 00:00:00.0000000,10,0,2025-10-11 06:57:09.6088599,5858.15,8910.25
2025-10-10,49600.00,CE,2025-11-25 00:00:00.0000000,11,0,2025-10-11 07:02:50.0762109,5858.15,8910.25
2025-10-10,49600.00,CE,2025-10-28 00:00:00.0000000,11,0,2025-10-11 07:02:50.0762109,5598.45,8679.15
2025-10-10,49600.00,CE,2025-12-30 00:00:00.0000000,11,0,2025-10-11 07:02:50.0762109,6230.40,9211.00
2025-10-10,49600.00,CE,2025-12-30 00:00:00.0000000,12,0,2025-10-11 07:07:46.2850277,6230.40,9211.00
2025-10-10,49600.00,CE,2025-10-28 00:00:00.0000000,12,0,2025-10-11 07:07:46.2850277,5598.45,8679.15
2025-10-10,49600.00,CE,2025-11-25 00:00:00.0000000,12,0,2025-10-11 07:07:46.2850277,5858.15,8910.25
2025-10-10,49600.00,PE,2025-11-25 00:00:00.0000000,1,0,2025-10-10 21:17:19.3610776,.05,31.05
2025-10-10,49600.00,PE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 21:17:19.3610776,.05,32.35
2025-10-10,49600.00,PE,2025-12-30 00:00:00.0000000,1,1,2025-10-10 09:30:44.9239335,.05,146.55
2025-10-10,49600.00,PE,2025-12-30 00:00:00.0000000,2,2,2025-10-10 09:35:13.7867898,.05,146.55
2025-10-10,49600.00,PE,2025-10-28 00:00:00.0000000,2,0,2025-10-11 06:57:09.6088599,.05,32.35
2025-10-10,49600.00,PE,2025-11-25 00:00:00.0000000,2,0,2025-10-11 06:57:09.6088599,.05,31.05
2025-10-10,49600.00,PE,2025-11-25 00:00:00.0000000,3,0,2025-10-11 07:02:50.0762109,.05,31.05
2025-10-10,49600.00,PE,2025-10-28 00:00:00.0000000,3,0,2025-10-11 07:02:50.0762109,.05,32.35
2025-10-10,49600.00,PE,2025-12-30 00:00:00.0000000,3,3,2025-10-10 09:40:15.0592866,.05,146.55
2025-10-10,49600.00,PE,2025-12-30 00:00:00.0000000,4,4,2025-10-10 09:45:23.6051741,.05,146.55
2025-10-10,49600.00,PE,2025-10-28 00:00:00.0000000,4,0,2025-10-11 07:07:46.2850277,.05,32.35
2025-10-10,49600.00,PE,2025-11-25 00:00:00.0000000,4,0,2025-10-11 07:07:46.2850277,.05,31.05
2025-10-10,49600.00,PE,2025-12-30 00:00:00.0000000,5,5,2025-10-10 10:27:59.7527784,.05,146.55
2025-10-10,49600.00,PE,2025-12-30 00:00:00.0000000,6,6,2025-10-10 10:36:24.0597332,.05,146.55
2025-10-10,49600.00,PE,2025-12-30 00:00:00.0000000,7,7,2025-10-10 10:48:19.9570007,.05,146.55
2025-10-10,49600.00,PE,2025-12-30 00:00:00.0000000,8,8,2025-10-10 11:02:33.6486838,.05,146.55
2025-10-10,49600.00,PE,2025-12-30 00:00:00.0000000,9,0,2025-10-10 21:17:19.3610776,10.10,110.60
2025-10-10,49600.00,PE,2025-12-30 00:00:00.0000000,10,0,2025-10-11 06:57:09.6088599,10.10,110.60
2025-10-10,49600.00,PE,2025-12-30 00:00:00.0000000,11,0,2025-10-11 07:02:50.0762109,10.10,110.60
2025-10-10,49600.00,PE,2025-12-30 00:00:00.0000000,12,0,2025-10-11 07:07:46.2850277,10.10,110.60
2025-10-10,49700.00,CE,2025-12-30 00:00:00.0000000,1,1,2025-10-10 09:30:44.9239544,5793.60,9442.80
2025-10-10,49700.00,CE,2025-11-25 00:00:00.0000000,1,1,2025-10-10 09:30:44.9195951,5397.60,9146.75
2025-10-10,49700.00,CE,2025-10-28 00:00:00.0000000,1,1,2025-10-10 09:30:44.9301237,5116.70,8926.80
2025-10-10,49700.00,CE,2025-10-28 00:00:00.0000000,2,2,2025-10-10 09:35:13.7939675,5116.70,8926.80
2025-10-10,49700.00,CE,2025-11-25 00:00:00.0000000,2,2,2025-10-10 09:35:13.7810960,5397.60,9146.75
2025-10-10,49700.00,CE,2025-12-30 00:00:00.0000000,2,2,2025-10-10 09:35:13.7868197,5793.60,9442.80
2025-10-10,49700.00,CE,2025-12-30 00:00:00.0000000,3,3,2025-10-10 09:40:15.0593240,5793.60,9442.80
2025-10-10,49700.00,CE,2025-11-25 00:00:00.0000000,3,3,2025-10-10 09:40:15.0543505,5397.60,9146.75
2025-10-10,49700.00,CE,2025-10-28 00:00:00.0000000,3,3,2025-10-10 09:40:15.0688624,5116.70,8926.80
2025-10-10,49700.00,CE,2025-10-28 00:00:00.0000000,4,4,2025-10-10 09:45:23.6185510,5116.70,8926.80
2025-10-10,49700.00,CE,2025-11-25 00:00:00.0000000,4,4,2025-10-10 09:45:23.5993316,5397.60,9146.75
2025-10-10,49700.00,CE,2025-12-30 00:00:00.0000000,4,4,2025-10-10 09:45:23.6052122,5793.60,9442.80
2025-10-10,49700.00,CE,2025-12-30 00:00:00.0000000,5,5,2025-10-10 10:27:59.7528023,5793.60,9442.80
2025-10-10,49700.00,CE,2025-11-25 00:00:00.0000000,5,5,2025-10-10 10:27:59.7477411,5397.60,9146.75
2025-10-10,49700.00,CE,2025-10-28 00:00:00.0000000,5,5,2025-10-10 10:27:59.7602529,5116.70,8926.80
2025-10-10,49700.00,CE,2025-10-28 00:00:00.0000000,6,6,2025-10-10 10:36:24.0680264,5116.70,8926.80
2025-10-10,49700.00,CE,2025-11-25 00:00:00.0000000,6,6,2025-10-10 10:36:24.0533344,5397.60,9146.75
2025-10-10,49700.00,CE,2025-12-30 00:00:00.0000000,6,6,2025-10-10 10:36:24.0597447,5793.60,9442.80
2025-10-10,49700.00,CE,2025-12-30 00:00:00.0000000,7,7,2025-10-10 10:48:19.9570186,5793.60,9442.80
2025-10-10,49700.00,CE,2025-11-25 00:00:00.0000000,7,7,2025-10-10 10:48:19.9534424,5397.60,9146.75
2025-10-10,49700.00,CE,2025-10-28 00:00:00.0000000,7,7,2025-10-10 10:48:19.9628946,5116.70,8926.80
2025-10-10,49700.00,CE,2025-10-28 00:00:00.0000000,8,8,2025-10-10 11:02:33.6549239,5116.70,8926.80
2025-10-10,49700.00,CE,2025-11-25 00:00:00.0000000,8,8,2025-10-10 11:02:33.6457240,5397.60,9146.75
2025-10-10,49700.00,CE,2025-12-30 00:00:00.0000000,8,8,2025-10-10 11:02:33.6486967,5793.60,9442.80
2025-10-10,49700.00,CE,2025-12-30 00:00:00.0000000,9,0,2025-10-10 21:17:19.3610776,6138.40,9113.50
2025-10-10,49700.00,CE,2025-11-25 00:00:00.0000000,9,0,2025-10-10 21:17:19.3610776,5761.45,8810.75
2025-10-10,49700.00,CE,2025-10-28 00:00:00.0000000,9,0,2025-10-10 21:17:19.3610776,5498.90,8579.30
2025-10-10,49700.00,CE,2025-10-28 00:00:00.0000000,10,0,2025-10-11 06:57:09.6088599,5498.90,8579.30
2025-10-10,49700.00,CE,2025-11-25 00:00:00.0000000,10,0,2025-10-11 06:57:09.6088599,5761.45,8810.75
2025-10-10,49700.00,CE,2025-12-30 00:00:00.0000000,10,0,2025-10-11 06:57:09.6088599,6138.40,9113.50
2025-10-10,49700.00,CE,2025-12-30 00:00:00.0000000,11,0,2025-10-11 07:02:50.0762109,6138.40,9113.50
2025-10-10,49700.00,CE,2025-11-25 00:00:00.0000000,11,0,2025-10-11 07:02:50.0762109,5761.45,8810.75
2025-10-10,49700.00,CE,2025-10-28 00:00:00.0000000,11,0,2025-10-11 07:02:50.0762109,5498.90,8579.30
2025-10-10,49700.00,CE,2025-10-28 00:00:00.0000000,12,0,2025-10-11 07:07:46.2850277,5498.90,8579.30
2025-10-10,49700.00,CE,2025-11-25 00:00:00.0000000,12,0,2025-10-11 07:07:46.2850277,5761.45,8810.75
2025-10-10,49700.00,CE,2025-12-30 00:00:00.0000000,12,0,2025-10-11 07:07:46.2850277,6138.40,9113.50
2025-10-10,49700.00,PE,2025-12-30 00:00:00.0000000,1,1,2025-10-10 09:30:44.9239722,.05,155.15
2025-10-10,49700.00,PE,2025-11-25 00:00:00.0000000,1,0,2025-10-10 21:17:19.3610776,.05,32.25
2025-10-10,49700.00,PE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 21:17:19.3610776,.05,33.05
2025-10-10,49700.00,PE,2025-10-28 00:00:00.0000000,2,0,2025-10-11 06:57:09.6088599,.05,33.05
2025-10-10,49700.00,PE,2025-11-25 00:00:00.0000000,2,0,2025-10-11 06:57:09.6088599,.05,32.25
2025-10-10,49700.00,PE,2025-12-30 00:00:00.0000000,2,2,2025-10-10 09:35:13.7868480,.05,155.15
2025-10-10,49700.00,PE,2025-12-30 00:00:00.0000000,3,3,2025-10-10 09:40:15.0593578,.05,155.15
2025-10-10,49700.00,PE,2025-11-25 00:00:00.0000000,3,0,2025-10-11 07:02:50.0762109,.05,32.25
2025-10-10,49700.00,PE,2025-10-28 00:00:00.0000000,3,0,2025-10-11 07:02:50.0762109,.05,33.05
2025-10-10,49700.00,PE,2025-10-28 00:00:00.0000000,4,0,2025-10-11 07:07:46.2850277,.05,33.05
2025-10-10,49700.00,PE,2025-11-25 00:00:00.0000000,4,0,2025-10-11 07:07:46.2850277,.05,32.25
2025-10-10,49700.00,PE,2025-12-30 00:00:00.0000000,4,4,2025-10-10 09:45:23.6052449,.05,155.15
2025-10-10,49700.00,PE,2025-12-30 00:00:00.0000000,5,5,2025-10-10 10:27:59.7528188,.05,155.15
2025-10-10,49700.00,PE,2025-12-30 00:00:00.0000000,6,6,2025-10-10 10:36:24.0597559,.05,155.15
2025-10-10,49700.00,PE,2025-12-30 00:00:00.0000000,7,7,2025-10-10 10:48:19.9570363,.05,155.15
2025-10-10,49700.00,PE,2025-12-30 00:00:00.0000000,8,8,2025-10-10 11:02:33.6487140,.05,155.15
